"Units","scenario","year","market","value"
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"IDCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"IDairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"ILCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"ILairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"INCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"INairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"KSCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"KSairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"KYCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"KYairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"LACO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"LAairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MACO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MAairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MDCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MDairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MECO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MEairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MICO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MIairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MNCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MNairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MOCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MOairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MSCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MSairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MTCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"MTairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NCCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NCairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NDCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NDairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NECO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NEairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NHCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NHairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NJCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NJairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NMCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NMairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NVCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NVairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NYCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"NYairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"OHCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"OHairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"OKCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"OKairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"ORCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"ORairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"PACO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"PAairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"RICO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"RIairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"SCCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"SCairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"SDCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"SDairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"TNCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"TNairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"TXCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"TXairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"UTCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"UTairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"VACO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"VAairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"VTCO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"VTairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"WACO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"WAairCO2",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"WICO2 removal",1
"1975$/kg","crt2030_80p_nl_202502_onshoring",2065,"WIairCO2",1
